identifier,transaction_count,avg_price_eth,max_price_eth,min_price_eth,total_volume_eth,unique_buyers,unique_sellers,collection
9989,0,0.0,0.0,0.0,0.0,0,0,BAYC
9983,0,0.0,0.0,0.0,0.0,0,0,BAYC
9966,0,0.0,0.0,0.0,0.0,0,0,BAYC
9972,0,0.0,0.0,0.0,0.0,0,0,BAYC
9984,0,0.0,0.0,0.0,0.0,0,0,BAYC
9985,0,0.0,0.0,0.0,0.0,0,0,BAYC
9967,0,0.0,0.0,0.0,0.0,0,0,BAYC
9996,0,0.0,0.0,0.0,0.0,0,0,BAYC
9969,0,0.0,0.0,0.0,0.0,0,0,BAYC
9978,0,0.0,0.0,0.0,0.0,0,0,BAYC
9987,0,0.0,0.0,0.0,0.0,0,0,BAYC
9980,0,0.0,0.0,0.0,0.0,0,0,BAYC
9973,0,0.0,0.0,0.0,0.0,0,0,BAYC
9965,0,0.0,0.0,0.0,0.0,0,0,BAYC
9992,0,0.0,0.0,0.0,0.0,0,0,BAYC
9981,0,0.0,0.0,0.0,0.0,0,0,BAYC
9995,0,0.0,0.0,0.0,0.0,0,0,BAYC
9982,0,0.0,0.0,0.0,0.0,0,0,BAYC
9999,0,0.0,0.0,0.0,0.0,0,0,BAYC
9993,0,0.0,0.0,0.0,0.0,0,0,BAYC
9990,0,0.0,0.0,0.0,0.0,0,0,BAYC
9975,0,0.0,0.0,0.0,0.0,0,0,BAYC
9976,0,0.0,0.0,0.0,0.0,0,0,BAYC
9974,0,0.0,0.0,0.0,0.0,0,0,BAYC
9986,0,0.0,0.0,0.0,0.0,0,0,BAYC
9970,0,0.0,0.0,0.0,0.0,0,0,BAYC
9998,0,0.0,0.0,0.0,0.0,0,0,BAYC
9979,0,0.0,0.0,0.0,0.0,0,0,BAYC
9994,0,0.0,0.0,0.0,0.0,0,0,BAYC
9988,0,0.0,0.0,0.0,0.0,0,0,BAYC
9997,0,0.0,0.0,0.0,0.0,0,0,BAYC
9968,0,0.0,0.0,0.0,0.0,0,0,BAYC
9991,0,0.0,0.0,0.0,0.0,0,0,BAYC
9977,0,0.0,0.0,0.0,0.0,0,0,BAYC
9971,0,0.0,0.0,0.0,0.0,0,0,BAYC
9956,0,0.0,0.0,0.0,0.0,0,0,BAYC
9930,0,0.0,0.0,0.0,0.0,0,0,BAYC
9934,0,0.0,0.0,0.0,0.0,0,0,BAYC
9915,0,0.0,0.0,0.0,0.0,0,0,BAYC
9958,0,0.0,0.0,0.0,0.0,0,0,BAYC
9943,0,0.0,0.0,0.0,0.0,0,0,BAYC
9961,0,0.0,0.0,0.0,0.0,0,0,BAYC
9921,0,0.0,0.0,0.0,0.0,0,0,BAYC
9935,0,0.0,0.0,0.0,0.0,0,0,BAYC
9925,0,0.0,0.0,0.0,0.0,0,0,BAYC
9954,0,0.0,0.0,0.0,0.0,0,0,BAYC
9913,0,0.0,0.0,0.0,0.0,0,0,BAYC
9922,0,0.0,0.0,0.0,0.0,0,0,BAYC
9963,0,0.0,0.0,0.0,0.0,0,0,BAYC
9936,0,0.0,0.0,0.0,0.0,0,0,BAYC
9946,0,0.0,0.0,0.0,0.0,0,0,BAYC
9910,0,0.0,0.0,0.0,0.0,0,0,BAYC
9944,0,0.0,0.0,0.0,0.0,0,0,BAYC
9909,0,0.0,0.0,0.0,0.0,0,0,BAYC
9928,0,0.0,0.0,0.0,0.0,0,0,BAYC
9932,0,0.0,0.0,0.0,0.0,0,0,BAYC
9938,0,0.0,0.0,0.0,0.0,0,0,BAYC
9951,0,0.0,0.0,0.0,0.0,0,0,BAYC
9911,0,0.0,0.0,0.0,0.0,0,0,BAYC
9919,0,0.0,0.0,0.0,0.0,0,0,BAYC
9942,0,0.0,0.0,0.0,0.0,0,0,BAYC
9908,0,0.0,0.0,0.0,0.0,0,0,BAYC
9940,0,0.0,0.0,0.0,0.0,0,0,BAYC
9941,0,0.0,0.0,0.0,0.0,0,0,BAYC
9953,0,0.0,0.0,0.0,0.0,0,0,BAYC
9920,0,0.0,0.0,0.0,0.0,0,0,BAYC
9947,0,0.0,0.0,0.0,0.0,0,0,BAYC
9952,0,0.0,0.0,0.0,0.0,0,0,BAYC
9955,0,0.0,0.0,0.0,0.0,0,0,BAYC
9912,0,0.0,0.0,0.0,0.0,0,0,BAYC
9916,0,0.0,0.0,0.0,0.0,0,0,BAYC
9964,0,0.0,0.0,0.0,0.0,0,0,BAYC
9933,0,0.0,0.0,0.0,0.0,0,0,BAYC
9923,0,0.0,0.0,0.0,0.0,0,0,BAYC
9957,0,0.0,0.0,0.0,0.0,0,0,BAYC
9924,0,0.0,0.0,0.0,0.0,0,0,BAYC
9950,0,0.0,0.0,0.0,0.0,0,0,BAYC
9929,0,0.0,0.0,0.0,0.0,0,0,BAYC
9939,0,0.0,0.0,0.0,0.0,0,0,BAYC
9948,0,0.0,0.0,0.0,0.0,0,0,BAYC
9962,0,0.0,0.0,0.0,0.0,0,0,BAYC
9960,0,0.0,0.0,0.0,0.0,0,0,BAYC
9937,0,0.0,0.0,0.0,0.0,0,0,BAYC
9926,0,0.0,0.0,0.0,0.0,0,0,BAYC
9931,0,0.0,0.0,0.0,0.0,0,0,BAYC
9949,0,0.0,0.0,0.0,0.0,0,0,BAYC
9927,0,0.0,0.0,0.0,0.0,0,0,BAYC
9945,0,0.0,0.0,0.0,0.0,0,0,BAYC
9959,0,0.0,0.0,0.0,0.0,0,0,BAYC
9918,0,0.0,0.0,0.0,0.0,0,0,BAYC
9914,0,0.0,0.0,0.0,0.0,0,0,BAYC
9917,0,0.0,0.0,0.0,0.0,0,0,BAYC
9872,0,0.0,0.0,0.0,0.0,0,0,BAYC
9888,0,0.0,0.0,0.0,0.0,0,0,BAYC
9903,0,0.0,0.0,0.0,0.0,0,0,BAYC
9871,0,0.0,0.0,0.0,0.0,0,0,BAYC
9886,0,0.0,0.0,0.0,0.0,0,0,BAYC
9875,0,0.0,0.0,0.0,0.0,0,0,BAYC
9873,0,0.0,0.0,0.0,0.0,0,0,BAYC
9890,0,0.0,0.0,0.0,0.0,0,0,BAYC
9889,0,0.0,0.0,0.0,0.0,0,0,BAYC
9866,0,0.0,0.0,0.0,0.0,0,0,BAYC
9885,0,0.0,0.0,0.0,0.0,0,0,BAYC
9904,0,0.0,0.0,0.0,0.0,0,0,BAYC
9898,0,0.0,0.0,0.0,0.0,0,0,BAYC
9870,0,0.0,0.0,0.0,0.0,0,0,BAYC
9874,0,0.0,0.0,0.0,0.0,0,0,BAYC
9882,0,0.0,0.0,0.0,0.0,0,0,BAYC
9867,0,0.0,0.0,0.0,0.0,0,0,BAYC
9880,0,0.0,0.0,0.0,0.0,0,0,BAYC
9895,0,0.0,0.0,0.0,0.0,0,0,BAYC
9879,0,0.0,0.0,0.0,0.0,0,0,BAYC
9906,0,0.0,0.0,0.0,0.0,0,0,BAYC
9896,0,0.0,0.0,0.0,0.0,0,0,BAYC
9892,0,0.0,0.0,0.0,0.0,0,0,BAYC
9884,0,0.0,0.0,0.0,0.0,0,0,BAYC
9905,0,0.0,0.0,0.0,0.0,0,0,BAYC
9893,0,0.0,0.0,0.0,0.0,0,0,BAYC
9894,0,0.0,0.0,0.0,0.0,0,0,BAYC
9891,0,0.0,0.0,0.0,0.0,0,0,BAYC
9865,0,0.0,0.0,0.0,0.0,0,0,BAYC
9907,0,0.0,0.0,0.0,0.0,0,0,BAYC
9877,0,0.0,0.0,0.0,0.0,0,0,BAYC
9868,0,0.0,0.0,0.0,0.0,0,0,BAYC
9902,0,0.0,0.0,0.0,0.0,0,0,BAYC
9876,0,0.0,0.0,0.0,0.0,0,0,BAYC
9881,0,0.0,0.0,0.0,0.0,0,0,BAYC
9887,0,0.0,0.0,0.0,0.0,0,0,BAYC
9899,0,0.0,0.0,0.0,0.0,0,0,BAYC
9897,0,0.0,0.0,0.0,0.0,0,0,BAYC
9869,0,0.0,0.0,0.0,0.0,0,0,BAYC
9900,0,0.0,0.0,0.0,0.0,0,0,BAYC
9901,0,0.0,0.0,0.0,0.0,0,0,BAYC
9878,0,0.0,0.0,0.0,0.0,0,0,BAYC
9883,0,0.0,0.0,0.0,0.0,0,0,BAYC
9832,0,0.0,0.0,0.0,0.0,0,0,BAYC
9824,0,0.0,0.0,0.0,0.0,0,0,BAYC
9826,0,0.0,0.0,0.0,0.0,0,0,BAYC
9828,0,0.0,0.0,0.0,0.0,0,0,BAYC
9836,0,0.0,0.0,0.0,0.0,0,0,BAYC
9847,0,0.0,0.0,0.0,0.0,0,0,BAYC
9864,0,0.0,0.0,0.0,0.0,0,0,BAYC
9831,0,0.0,0.0,0.0,0.0,0,0,BAYC
9859,0,0.0,0.0,0.0,0.0,0,0,BAYC
9838,0,0.0,0.0,0.0,0.0,0,0,BAYC
9845,0,0.0,0.0,0.0,0.0,0,0,BAYC
9857,0,0.0,0.0,0.0,0.0,0,0,BAYC
9830,0,0.0,0.0,0.0,0.0,0,0,BAYC
9848,0,0.0,0.0,0.0,0.0,0,0,BAYC
9862,0,0.0,0.0,0.0,0.0,0,0,BAYC
9860,0,0.0,0.0,0.0,0.0,0,0,BAYC
9851,0,0.0,0.0,0.0,0.0,0,0,BAYC
9823,0,0.0,0.0,0.0,0.0,0,0,BAYC
9833,0,0.0,0.0,0.0,0.0,0,0,BAYC
9856,0,0.0,0.0,0.0,0.0,0,0,BAYC
9846,0,0.0,0.0,0.0,0.0,0,0,BAYC
9837,0,0.0,0.0,0.0,0.0,0,0,BAYC
9858,0,0.0,0.0,0.0,0.0,0,0,BAYC
9853,0,0.0,0.0,0.0,0.0,0,0,BAYC
9850,0,0.0,0.0,0.0,0.0,0,0,BAYC
9840,0,0.0,0.0,0.0,0.0,0,0,BAYC
9829,0,0.0,0.0,0.0,0.0,0,0,BAYC
9825,0,0.0,0.0,0.0,0.0,0,0,BAYC
9827,0,0.0,0.0,0.0,0.0,0,0,BAYC
9852,0,0.0,0.0,0.0,0.0,0,0,BAYC
9834,0,0.0,0.0,0.0,0.0,0,0,BAYC
9861,0,0.0,0.0,0.0,0.0,0,0,BAYC
9844,0,0.0,0.0,0.0,0.0,0,0,BAYC
9841,0,0.0,0.0,0.0,0.0,0,0,BAYC
9835,0,0.0,0.0,0.0,0.0,0,0,BAYC
9855,0,0.0,0.0,0.0,0.0,0,0,BAYC
9842,0,0.0,0.0,0.0,0.0,0,0,BAYC
9849,0,0.0,0.0,0.0,0.0,0,0,BAYC
9863,0,0.0,0.0,0.0,0.0,0,0,BAYC
9839,0,0.0,0.0,0.0,0.0,0,0,BAYC
9843,0,0.0,0.0,0.0,0.0,0,0,BAYC
9854,0,0.0,0.0,0.0,0.0,0,0,BAYC
9796,0,0.0,0.0,0.0,0.0,0,0,BAYC
9813,0,0.0,0.0,0.0,0.0,0,0,BAYC
9811,0,0.0,0.0,0.0,0.0,0,0,BAYC
9800,0,0.0,0.0,0.0,0.0,0,0,BAYC
9812,0,0.0,0.0,0.0,0.0,0,0,BAYC
9791,0,0.0,0.0,0.0,0.0,0,0,BAYC
9806,0,0.0,0.0,0.0,0.0,0,0,BAYC
9810,0,0.0,0.0,0.0,0.0,0,0,BAYC
9792,0,0.0,0.0,0.0,0.0,0,0,BAYC
9789,0,0.0,0.0,0.0,0.0,0,0,BAYC
9808,0,0.0,0.0,0.0,0.0,0,0,BAYC
9790,0,0.0,0.0,0.0,0.0,0,0,BAYC
9785,0,0.0,0.0,0.0,0.0,0,0,BAYC
9798,0,0.0,0.0,0.0,0.0,0,0,BAYC
9818,0,0.0,0.0,0.0,0.0,0,0,BAYC
9799,0,0.0,0.0,0.0,0.0,0,0,BAYC
9794,0,0.0,0.0,0.0,0.0,0,0,BAYC
9815,0,0.0,0.0,0.0,0.0,0,0,BAYC
9816,0,0.0,0.0,0.0,0.0,0,0,BAYC
9797,0,0.0,0.0,0.0,0.0,0,0,BAYC
9787,0,0.0,0.0,0.0,0.0,0,0,BAYC
9817,0,0.0,0.0,0.0,0.0,0,0,BAYC
9795,0,0.0,0.0,0.0,0.0,0,0,BAYC
9801,0,0.0,0.0,0.0,0.0,0,0,BAYC
9807,0,0.0,0.0,0.0,0.0,0,0,BAYC
9821,0,0.0,0.0,0.0,0.0,0,0,BAYC
9819,0,0.0,0.0,0.0,0.0,0,0,BAYC
9814,0,0.0,0.0,0.0,0.0,0,0,BAYC
9803,0,0.0,0.0,0.0,0.0,0,0,BAYC
9805,0,0.0,0.0,0.0,0.0,0,0,BAYC
9793,0,0.0,0.0,0.0,0.0,0,0,BAYC
9804,0,0.0,0.0,0.0,0.0,0,0,BAYC
9802,0,0.0,0.0,0.0,0.0,0,0,BAYC
9786,0,0.0,0.0,0.0,0.0,0,0,BAYC
9788,0,0.0,0.0,0.0,0.0,0,0,BAYC
9809,0,0.0,0.0,0.0,0.0,0,0,BAYC
9822,0,0.0,0.0,0.0,0.0,0,0,BAYC
9820,0,0.0,0.0,0.0,0.0,0,0,BAYC
9755,0,0.0,0.0,0.0,0.0,0,0,BAYC
9753,0,0.0,0.0,0.0,0.0,0,0,BAYC
9783,0,0.0,0.0,0.0,0.0,0,0,BAYC
9752,0,0.0,0.0,0.0,0.0,0,0,BAYC
9747,0,0.0,0.0,0.0,0.0,0,0,BAYC
9763,0,0.0,0.0,0.0,0.0,0,0,BAYC
9748,0,0.0,0.0,0.0,0.0,0,0,BAYC
9768,0,0.0,0.0,0.0,0.0,0,0,BAYC
9775,0,0.0,0.0,0.0,0.0,0,0,BAYC
9757,0,0.0,0.0,0.0,0.0,0,0,BAYC
9770,0,0.0,0.0,0.0,0.0,0,0,BAYC
9767,0,0.0,0.0,0.0,0.0,0,0,BAYC
9765,0,0.0,0.0,0.0,0.0,0,0,BAYC
9758,0,0.0,0.0,0.0,0.0,0,0,BAYC
9781,0,0.0,0.0,0.0,0.0,0,0,BAYC
9769,0,0.0,0.0,0.0,0.0,0,0,BAYC
9784,0,0.0,0.0,0.0,0.0,0,0,BAYC
9750,0,0.0,0.0,0.0,0.0,0,0,BAYC
9759,0,0.0,0.0,0.0,0.0,0,0,BAYC
9778,0,0.0,0.0,0.0,0.0,0,0,BAYC
9756,0,0.0,0.0,0.0,0.0,0,0,BAYC
9760,0,0.0,0.0,0.0,0.0,0,0,BAYC
9764,0,0.0,0.0,0.0,0.0,0,0,BAYC
9774,0,0.0,0.0,0.0,0.0,0,0,BAYC
9754,0,0.0,0.0,0.0,0.0,0,0,BAYC
9777,0,0.0,0.0,0.0,0.0,0,0,BAYC
9746,0,0.0,0.0,0.0,0.0,0,0,BAYC
9751,0,0.0,0.0,0.0,0.0,0,0,BAYC
9782,0,0.0,0.0,0.0,0.0,0,0,BAYC
9771,0,0.0,0.0,0.0,0.0,0,0,BAYC
9762,0,0.0,0.0,0.0,0.0,0,0,BAYC
9776,0,0.0,0.0,0.0,0.0,0,0,BAYC
9780,0,0.0,0.0,0.0,0.0,0,0,BAYC
9772,0,0.0,0.0,0.0,0.0,0,0,BAYC
9749,0,0.0,0.0,0.0,0.0,0,0,BAYC
9766,0,0.0,0.0,0.0,0.0,0,0,BAYC
9779,0,0.0,0.0,0.0,0.0,0,0,BAYC
9761,0,0.0,0.0,0.0,0.0,0,0,BAYC
9773,0,0.0,0.0,0.0,0.0,0,0,BAYC
9731,0,0.0,0.0,0.0,0.0,0,0,BAYC
9729,0,0.0,0.0,0.0,0.0,0,0,BAYC
9732,0,0.0,0.0,0.0,0.0,0,0,BAYC
9691,0,0.0,0.0,0.0,0.0,0,0,BAYC
9701,0,0.0,0.0,0.0,0.0,0,0,BAYC
9706,0,0.0,0.0,0.0,0.0,0,0,BAYC
9705,0,0.0,0.0,0.0,0.0,0,0,BAYC
9743,0,0.0,0.0,0.0,0.0,0,0,BAYC
9730,0,0.0,0.0,0.0,0.0,0,0,BAYC
9711,0,0.0,0.0,0.0,0.0,0,0,BAYC
9696,0,0.0,0.0,0.0,0.0,0,0,BAYC
9713,0,0.0,0.0,0.0,0.0,0,0,BAYC
9702,0,0.0,0.0,0.0,0.0,0,0,BAYC
9704,0,0.0,0.0,0.0,0.0,0,0,BAYC
9693,0,0.0,0.0,0.0,0.0,0,0,BAYC
9707,0,0.0,0.0,0.0,0.0,0,0,BAYC
9712,0,0.0,0.0,0.0,0.0,0,0,BAYC
9699,0,0.0,0.0,0.0,0.0,0,0,BAYC
9689,0,0.0,0.0,0.0,0.0,0,0,BAYC
9727,0,0.0,0.0,0.0,0.0,0,0,BAYC
9709,0,0.0,0.0,0.0,0.0,0,0,BAYC
9733,0,0.0,0.0,0.0,0.0,0,0,BAYC
9687,0,0.0,0.0,0.0,0.0,0,0,BAYC
9708,0,0.0,0.0,0.0,0.0,0,0,BAYC
9710,0,0.0,0.0,0.0,0.0,0,0,BAYC
9728,0,0.0,0.0,0.0,0.0,0,0,BAYC
9742,0,0.0,0.0,0.0,0.0,0,0,BAYC
9745,0,0.0,0.0,0.0,0.0,0,0,BAYC
9739,0,0.0,0.0,0.0,0.0,0,0,BAYC
9726,0,0.0,0.0,0.0,0.0,0,0,BAYC
9737,0,0.0,0.0,0.0,0.0,0,0,BAYC
9738,0,0.0,0.0,0.0,0.0,0,0,BAYC
9741,0,0.0,0.0,0.0,0.0,0,0,BAYC
9740,0,0.0,0.0,0.0,0.0,0,0,BAYC
9695,0,0.0,0.0,0.0,0.0,0,0,BAYC
9722,0,0.0,0.0,0.0,0.0,0,0,BAYC
9720,0,0.0,0.0,0.0,0.0,0,0,BAYC
9716,0,0.0,0.0,0.0,0.0,0,0,BAYC
9700,0,0.0,0.0,0.0,0.0,0,0,BAYC
9719,0,0.0,0.0,0.0,0.0,0,0,BAYC
9717,0,0.0,0.0,0.0,0.0,0,0,BAYC
9744,0,0.0,0.0,0.0,0.0,0,0,BAYC
9688,0,0.0,0.0,0.0,0.0,0,0,BAYC
9715,0,0.0,0.0,0.0,0.0,0,0,BAYC
9718,0,0.0,0.0,0.0,0.0,0,0,BAYC
9686,0,0.0,0.0,0.0,0.0,0,0,BAYC
9694,0,0.0,0.0,0.0,0.0,0,0,BAYC
9697,0,0.0,0.0,0.0,0.0,0,0,BAYC
9714,0,0.0,0.0,0.0,0.0,0,0,BAYC
9734,0,0.0,0.0,0.0,0.0,0,0,BAYC
9725,0,0.0,0.0,0.0,0.0,0,0,BAYC
9736,0,0.0,0.0,0.0,0.0,0,0,BAYC
9724,0,0.0,0.0,0.0,0.0,0,0,BAYC
9690,0,0.0,0.0,0.0,0.0,0,0,BAYC
9698,0,0.0,0.0,0.0,0.0,0,0,BAYC
9723,0,0.0,0.0,0.0,0.0,0,0,BAYC
9735,0,0.0,0.0,0.0,0.0,0,0,BAYC
9692,0,0.0,0.0,0.0,0.0,0,0,BAYC
9721,0,0.0,0.0,0.0,0.0,0,0,BAYC
9703,0,0.0,0.0,0.0,0.0,0,0,BAYC
9663,0,0.0,0.0,0.0,0.0,0,0,BAYC
9673,0,0.0,0.0,0.0,0.0,0,0,BAYC
9680,0,0.0,0.0,0.0,0.0,0,0,BAYC
9671,0,0.0,0.0,0.0,0.0,0,0,BAYC
9652,0,0.0,0.0,0.0,0.0,0,0,BAYC
9647,0,0.0,0.0,0.0,0.0,0,0,BAYC
9641,0,0.0,0.0,0.0,0.0,0,0,BAYC
9649,0,0.0,0.0,0.0,0.0,0,0,BAYC
9654,0,0.0,0.0,0.0,0.0,0,0,BAYC
9672,0,0.0,0.0,0.0,0.0,0,0,BAYC
9670,0,0.0,0.0,0.0,0.0,0,0,BAYC
9657,0,0.0,0.0,0.0,0.0,0,0,BAYC
9677,0,0.0,0.0,0.0,0.0,0,0,BAYC
9667,0,0.0,0.0,0.0,0.0,0,0,BAYC
9664,0,0.0,0.0,0.0,0.0,0,0,BAYC
9648,0,0.0,0.0,0.0,0.0,0,0,BAYC
9679,0,0.0,0.0,0.0,0.0,0,0,BAYC
9643,0,0.0,0.0,0.0,0.0,0,0,BAYC
9681,0,0.0,0.0,0.0,0.0,0,0,BAYC
9658,0,0.0,0.0,0.0,0.0,0,0,BAYC
9669,0,0.0,0.0,0.0,0.0,0,0,BAYC
9665,0,0.0,0.0,0.0,0.0,0,0,BAYC
9645,0,0.0,0.0,0.0,0.0,0,0,BAYC
9684,0,0.0,0.0,0.0,0.0,0,0,BAYC
9656,0,0.0,0.0,0.0,0.0,0,0,BAYC
9650,0,0.0,0.0,0.0,0.0,0,0,BAYC
9653,0,0.0,0.0,0.0,0.0,0,0,BAYC
9659,0,0.0,0.0,0.0,0.0,0,0,BAYC
9661,0,0.0,0.0,0.0,0.0,0,0,BAYC
9682,0,0.0,0.0,0.0,0.0,0,0,BAYC
9651,0,0.0,0.0,0.0,0.0,0,0,BAYC
9662,0,0.0,0.0,0.0,0.0,0,0,BAYC
9642,0,0.0,0.0,0.0,0.0,0,0,BAYC
9678,0,0.0,0.0,0.0,0.0,0,0,BAYC
9660,0,0.0,0.0,0.0,0.0,0,0,BAYC
9646,0,0.0,0.0,0.0,0.0,0,0,BAYC
9674,0,0.0,0.0,0.0,0.0,0,0,BAYC
9683,0,0.0,0.0,0.0,0.0,0,0,BAYC
9655,0,0.0,0.0,0.0,0.0,0,0,BAYC
9644,0,0.0,0.0,0.0,0.0,0,0,BAYC
9675,0,0.0,0.0,0.0,0.0,0,0,BAYC
9666,0,0.0,0.0,0.0,0.0,0,0,BAYC
9668,0,0.0,0.0,0.0,0.0,0,0,BAYC
9685,0,0.0,0.0,0.0,0.0,0,0,BAYC
9676,0,0.0,0.0,0.0,0.0,0,0,BAYC
9637,0,0.0,0.0,0.0,0.0,0,0,BAYC
9634,0,0.0,0.0,0.0,0.0,0,0,BAYC
9630,0,0.0,0.0,0.0,0.0,0,0,BAYC
9613,0,0.0,0.0,0.0,0.0,0,0,BAYC
9619,0,0.0,0.0,0.0,0.0,0,0,BAYC
9625,0,0.0,0.0,0.0,0.0,0,0,BAYC
9622,0,0.0,0.0,0.0,0.0,0,0,BAYC
9614,0,0.0,0.0,0.0,0.0,0,0,BAYC
9640,0,0.0,0.0,0.0,0.0,0,0,BAYC
9620,0,0.0,0.0,0.0,0.0,0,0,BAYC
9632,0,0.0,0.0,0.0,0.0,0,0,BAYC
9635,0,0.0,0.0,0.0,0.0,0,0,BAYC
9610,0,0.0,0.0,0.0,0.0,0,0,BAYC
9631,0,0.0,0.0,0.0,0.0,0,0,BAYC
9616,0,0.0,0.0,0.0,0.0,0,0,BAYC
9602,0,0.0,0.0,0.0,0.0,0,0,BAYC
9623,0,0.0,0.0,0.0,0.0,0,0,BAYC
9608,0,0.0,0.0,0.0,0.0,0,0,BAYC
9611,0,0.0,0.0,0.0,0.0,0,0,BAYC
9604,0,0.0,0.0,0.0,0.0,0,0,BAYC
9629,0,0.0,0.0,0.0,0.0,0,0,BAYC
9627,0,0.0,0.0,0.0,0.0,0,0,BAYC
9607,0,0.0,0.0,0.0,0.0,0,0,BAYC
9621,0,0.0,0.0,0.0,0.0,0,0,BAYC
9605,0,0.0,0.0,0.0,0.0,0,0,BAYC
9636,0,0.0,0.0,0.0,0.0,0,0,BAYC
9633,0,0.0,0.0,0.0,0.0,0,0,BAYC
9617,0,0.0,0.0,0.0,0.0,0,0,BAYC
9639,0,0.0,0.0,0.0,0.0,0,0,BAYC
9606,0,0.0,0.0,0.0,0.0,0,0,BAYC
9628,0,0.0,0.0,0.0,0.0,0,0,BAYC
9618,0,0.0,0.0,0.0,0.0,0,0,BAYC
9615,0,0.0,0.0,0.0,0.0,0,0,BAYC
9609,0,0.0,0.0,0.0,0.0,0,0,BAYC
9624,0,0.0,0.0,0.0,0.0,0,0,BAYC
9603,0,0.0,0.0,0.0,0.0,0,0,BAYC
9638,0,0.0,0.0,0.0,0.0,0,0,BAYC
9626,0,0.0,0.0,0.0,0.0,0,0,BAYC
9612,0,0.0,0.0,0.0,0.0,0,0,BAYC
9593,0,0.0,0.0,0.0,0.0,0,0,BAYC
9596,0,0.0,0.0,0.0,0.0,0,0,BAYC
9564,0,0.0,0.0,0.0,0.0,0,0,BAYC
9570,0,0.0,0.0,0.0,0.0,0,0,BAYC
9592,0,0.0,0.0,0.0,0.0,0,0,BAYC
9578,0,0.0,0.0,0.0,0.0,0,0,BAYC
9584,0,0.0,0.0,0.0,0.0,0,0,BAYC
9549,0,0.0,0.0,0.0,0.0,0,0,BAYC
9572,0,0.0,0.0,0.0,0.0,0,0,BAYC
9589,0,0.0,0.0,0.0,0.0,0,0,BAYC
9546,0,0.0,0.0,0.0,0.0,0,0,BAYC
9554,0,0.0,0.0,0.0,0.0,0,0,BAYC
9595,0,0.0,0.0,0.0,0.0,0,0,BAYC
9581,0,0.0,0.0,0.0,0.0,0,0,BAYC
9550,0,0.0,0.0,0.0,0.0,0,0,BAYC
9579,0,0.0,0.0,0.0,0.0,0,0,BAYC
9585,0,0.0,0.0,0.0,0.0,0,0,BAYC
9555,0,0.0,0.0,0.0,0.0,0,0,BAYC
9558,0,0.0,0.0,0.0,0.0,0,0,BAYC
9568,0,0.0,0.0,0.0,0.0,0,0,BAYC
9599,0,0.0,0.0,0.0,0.0,0,0,BAYC
9590,0,0.0,0.0,0.0,0.0,0,0,BAYC
9563,0,0.0,0.0,0.0,0.0,0,0,BAYC
9583,0,0.0,0.0,0.0,0.0,0,0,BAYC
9562,0,0.0,0.0,0.0,0.0,0,0,BAYC
9551,0,0.0,0.0,0.0,0.0,0,0,BAYC
9556,0,0.0,0.0,0.0,0.0,0,0,BAYC
9561,0,0.0,0.0,0.0,0.0,0,0,BAYC
9574,0,0.0,0.0,0.0,0.0,0,0,BAYC
9588,0,0.0,0.0,0.0,0.0,0,0,BAYC
9591,0,0.0,0.0,0.0,0.0,0,0,BAYC
9580,0,0.0,0.0,0.0,0.0,0,0,BAYC
9566,0,0.0,0.0,0.0,0.0,0,0,BAYC
9557,0,0.0,0.0,0.0,0.0,0,0,BAYC
9567,0,0.0,0.0,0.0,0.0,0,0,BAYC
9575,0,0.0,0.0,0.0,0.0,0,0,BAYC
9560,0,0.0,0.0,0.0,0.0,0,0,BAYC
9601,0,0.0,0.0,0.0,0.0,0,0,BAYC
9552,0,0.0,0.0,0.0,0.0,0,0,BAYC
9594,0,0.0,0.0,0.0,0.0,0,0,BAYC
9553,0,0.0,0.0,0.0,0.0,0,0,BAYC
9586,0,0.0,0.0,0.0,0.0,0,0,BAYC
9547,0,0.0,0.0,0.0,0.0,0,0,BAYC
9587,0,0.0,0.0,0.0,0.0,0,0,BAYC
9577,0,0.0,0.0,0.0,0.0,0,0,BAYC
9576,0,0.0,0.0,0.0,0.0,0,0,BAYC
9573,0,0.0,0.0,0.0,0.0,0,0,BAYC
9597,0,0.0,0.0,0.0,0.0,0,0,BAYC
9569,0,0.0,0.0,0.0,0.0,0,0,BAYC
9565,0,0.0,0.0,0.0,0.0,0,0,BAYC
9598,0,0.0,0.0,0.0,0.0,0,0,BAYC
9559,0,0.0,0.0,0.0,0.0,0,0,BAYC
9582,0,0.0,0.0,0.0,0.0,0,0,BAYC
9548,0,0.0,0.0,0.0,0.0,0,0,BAYC
9571,0,0.0,0.0,0.0,0.0,0,0,BAYC
9600,0,0.0,0.0,0.0,0.0,0,0,BAYC
9531,0,0.0,0.0,0.0,0.0,0,0,BAYC
9520,0,0.0,0.0,0.0,0.0,0,0,BAYC
9535,0,0.0,0.0,0.0,0.0,0,0,BAYC
9536,0,0.0,0.0,0.0,0.0,0,0,BAYC
9539,0,0.0,0.0,0.0,0.0,0,0,BAYC
9534,0,0.0,0.0,0.0,0.0,0,0,BAYC
9522,0,0.0,0.0,0.0,0.0,0,0,BAYC
9533,0,0.0,0.0,0.0,0.0,0,0,BAYC
9513,0,0.0,0.0,0.0,0.0,0,0,BAYC
9527,0,0.0,0.0,0.0,0.0,0,0,BAYC
